,Suburb,Price,Date,CouncilArea
505,Balaclava,497500.0,28/08/2016,Port Phillip
506,Balwyn,2100000.0,3/09/2016,Boroondara
507,Balwyn,1800000.0,3/09/2016,Boroondara
508,Balwyn,1255000.0,3/09/2016,Boroondara
509,Balwyn,1070000.0,3/12/2016,Boroondara
510,Balwyn,2570000.0,3/12/2016,Boroondara
511,Balwyn,2400000.0,3/12/2016,Boroondara
512,Balwyn,2200000.0,3/12/2016,Boroondara
513,Balwyn,3250000.0,3/12/2016,Boroondara
514,Balwyn,806000.0,3/12/2016,Boroondara
515,Balwyn,4000000.0,3/12/2016,Boroondara
516,Balwyn,1215000.0,3/12/2016,Boroondara
517,Balwyn,2250000.0,3/12/2016,Boroondara
518,Balwyn,812000.0,4/03/2017,Boroondara
519,Balwyn,1140000.0,4/06/2016,Boroondara
520,Balwyn,2330000.0,4/06/2016,Boroondara
521,Balwyn,2800000.0,4/06/2016,Boroondara
522,Balwyn,605000.0,4/06/2016,Boroondara
523,Balwyn,1255000.0,4/06/2016,Boroondara
524,Balwyn,1850000.0,6/08/2016,Boroondara
525,Balwyn,805000.0,6/08/2016,Boroondara
526,Balwyn,700000.0,7/05/2016,Boroondara
527,Balwyn,2130000.0,7/05/2016,Boroondara
528,Balwyn,500000.0,7/05/2016,Boroondara
529,Balwyn,2125000.0,7/05/2016,Boroondara
530,Balwyn,1800000.0,8/10/2016,Boroondara
531,Balwyn,635000.0,8/10/2016,Boroondara
532,Balwyn,526000.0,10/09/2016,Boroondara
533,Balwyn,390000.0,10/09/2016,Boroondara
534,Balwyn,905000.0,10/12/2016,Boroondara
535,Balwyn,1750000.0,10/12/2016,Boroondara
536,Balwyn,760000.0,10/12/2016,Boroondara
537,Balwyn,3180000.0,10/12/2016,Boroondara
538,Balwyn,1367000.0,10/12/2016,Boroondara
539,Balwyn,3600000.0,10/12/2016,Boroondara
540,Balwyn,2550000.0,10/12/2016,Boroondara
541,Balwyn,1400000.0,12/11/2016,Boroondara
542,Balwyn,3270000.0,12/11/2016,Boroondara
543,Balwyn,625000.0,13/08/2016,Boroondara
544,Balwyn,700000.0,13/08/2016,Boroondara
545,Balwyn,1860000.0,14/05/2016,Boroondara
546,Balwyn,2730000.0,15/10/2016,Boroondara
547,Balwyn,2020000.0,16/04/2016,Boroondara
548,Balwyn,460000.0,16/04/2016,Boroondara
549,Balwyn,2250000.0,16/07/2016,Boroondara
550,Balwyn,1053000.0,16/07/2016,Boroondara
551,Balwyn,1800000.0,16/07/2016,Boroondara
552,Balwyn,1472000.0,16/07/2016,Boroondara
553,Balwyn,2120000.0,17/09/2016,Boroondara
554,Balwyn,1910000.0,17/09/2016,Boroondara
555,Balwyn,754000.0,18/03/2017,Boroondara
556,Balwyn,3000000.0,18/06/2016,Boroondara
557,Balwyn,3400000.0,18/06/2016,Boroondara
558,Balwyn,2188000.0,19/11/2016,Boroondara
559,Balwyn,755000.0,19/11/2016,Boroondara
560,Balwyn,2900000.0,22/05/2016,Boroondara
561,Balwyn,3290000.0,22/05/2016,Boroondara
562,Balwyn,2665000.0,22/08/2016,Boroondara
563,Balwyn,1801000.0,22/08/2016,Boroondara
564,Balwyn,2410000.0,24/09/2016,Boroondara
565,Balwyn,650000.0,24/09/2016,Boroondara
566,Balwyn,2275000.0,25/02/2017,Boroondara
567,Balwyn,2810000.0,25/02/2017,Boroondara
568,Balwyn,1385000.0,25/02/2017,Boroondara
569,Balwyn,2000000.0,27/06/2016,Boroondara
570,Balwyn,1900000.0,27/11/2016,Boroondara
571,Balwyn,3401000.0,27/11/2016,Boroondara
572,Balwyn,1750000.0,27/11/2016,Boroondara
573,Balwyn,4000000.0,27/11/2016,Boroondara
574,Balwyn,1100000.0,28/05/2016,Boroondara
575,Balwyn,3020000.0,28/05/2016,Boroondara
576,Balwyn,2950000.0,28/05/2016,Boroondara
577,Balwyn,2450000.0,28/05/2016,Boroondara
578,Balwyn,1912000.0,28/05/2016,Boroondara
579,Balwyn,730000.0,28/08/2016,Boroondara
580,Balwyn,3900000.0,28/08/2016,Boroondara
581,Balwyn,1500000.0,28/08/2016,Boroondara
582,Balwyn,1850000.0,28/08/2016,Boroondara
583,Balwyn,1700000.0,30/07/2016,Boroondara
584,Balwyn,1010000.0,30/07/2016,Boroondara
585,Balwyn North,1315000.0,3/09/2016,Boroondara
586,Balwyn North,1500000.0,3/09/2016,Boroondara
587,Balwyn North,3230000.0,3/09/2016,Boroondara
588,Balwyn North,1080000.0,3/09/2016,Boroondara
589,Balwyn North,1350000.0,3/12/2016,Boroondara
590,Balwyn North,1905000.0,3/12/2016,Boroondara
591,Balwyn North,3300000.0,3/12/2016,Boroondara
592,Balwyn North,1900000.0,3/12/2016,Boroondara
593,Balwyn North,2251000.0,3/12/2016,Boroondara
594,Balwyn North,2205000.0,3/12/2016,Boroondara
595,Balwyn North,1265000.0,3/12/2016,Boroondara
596,Balwyn North,2000000.0,4/03/2017,Boroondara
597,Balwyn North,1750000.0,4/03/2017,Boroondara
598,Balwyn North,1450000.0,4/03/2017,Boroondara
599,Balwyn North,2614000.0,4/03/2017,Boroondara
600,Balwyn North,1825000.0,4/03/2017,Boroondara
601,Balwyn North,2550000.0,4/03/2017,Boroondara
602,Balwyn North,1570000.0,4/06/2016,Boroondara
603,Balwyn North,3250000.0,6/08/2016,Boroondara
604,Balwyn North,1750000.0,6/08/2016,Boroondara
605,Balwyn North,1150000.0,6/08/2016,Boroondara
606,Balwyn North,1575000.0,6/08/2016,Boroondara
607,Balwyn North,1505000.0,7/05/2016,Boroondara
608,Balwyn North,1572000.0,7/05/2016,Boroondara
609,Balwyn North,1500000.0,7/05/2016,Boroondara
610,Balwyn North,1400000.0,7/05/2016,Boroondara
611,Balwyn North,1750000.0,7/11/2016,Boroondara
612,Balwyn North,1850000.0,7/11/2016,Boroondara
613,Balwyn North,1480000.0,7/11/2016,Boroondara
614,Balwyn North,1400000.0,8/10/2016,Boroondara
615,Balwyn North,2130000.0,8/10/2016,Boroondara
616,Balwyn North,1050000.0,8/10/2016,Boroondara
617,Balwyn North,3690000.0,8/10/2016,Boroondara
618,Balwyn North,1740000.0,10/09/2016,Boroondara
619,Balwyn North,2575000.0,10/09/2016,Boroondara
620,Balwyn North,1388800.0,10/09/2016,Boroondara
621,Balwyn North,1702000.0,10/12/2016,Boroondara
622,Balwyn North,1800000.0,10/12/2016,Boroondara
623,Balwyn North,2910000.0,10/12/2016,Boroondara
624,Balwyn North,1400000.0,10/12/2016,Boroondara
625,Balwyn North,860000.0,10/12/2016,Boroondara
626,Balwyn North,1670000.0,11/03/2017,Boroondara
627,Balwyn North,1500000.0,12/06/2016,Boroondara
628,Balwyn North,2200000.0,12/06/2016,Boroondara
629,Balwyn North,1350000.0,12/11/2016,Boroondara
630,Balwyn North,2070000.0,12/11/2016,Boroondara
631,Balwyn North,1300000.0,12/11/2016,Boroondara
632,Balwyn North,1700000.0,13/08/2016,Boroondara
633,Balwyn North,1750000.0,13/08/2016,Boroondara
634,Balwyn North,980000.0,14/05/2016,Boroondara
635,Balwyn North,1230000.0,14/05/2016,Boroondara
636,Balwyn North,2600000.0,14/05/2016,Boroondara
637,Balwyn North,1950000.0,14/05/2016,Boroondara
638,Balwyn North,1750000.0,15/10/2016,Boroondara
639,Balwyn North,2000000.0,15/10/2016,Boroondara
640,Balwyn North,1480000.0,15/10/2016,Boroondara
641,Balwyn North,3000000.0,15/10/2016,Boroondara
642,Balwyn North,1818000.0,15/10/2016,Boroondara
643,Balwyn North,2170000.0,16/04/2016,Boroondara
644,Balwyn North,2525000.0,16/04/2016,Boroondara
645,Balwyn North,3360000.0,16/04/2016,Boroondara
646,Balwyn North,1620000.0,16/07/2016,Boroondara
647,Balwyn North,1903000.0,16/07/2016,Boroondara
648,Balwyn North,1712000.0,17/09/2016,Boroondara
649,Balwyn North,1720000.0,18/03/2017,Boroondara
650,Balwyn North,1670000.0,18/03/2017,Boroondara
651,Balwyn North,1350000.0,18/03/2017,Boroondara
652,Balwyn North,1675000.0,18/03/2017,Boroondara
653,Balwyn North,1680000.0,18/03/2017,Boroondara
654,Balwyn North,1800000.0,18/06/2016,Boroondara
655,Balwyn North,1550000.0,18/06/2016,Boroondara
656,Balwyn North,4000000.0,18/06/2016,Boroondara
657,Balwyn North,2900000.0,18/06/2016,Boroondara
658,Balwyn North,2205000.0,19/11/2016,Boroondara
659,Balwyn North,1137000.0,19/11/2016,Boroondara
660,Balwyn North,2100000.0,19/11/2016,Boroondara
661,Balwyn North,1389000.0,22/05/2016,Boroondara
662,Balwyn North,685000.0,22/05/2016,Boroondara
663,Balwyn North,1900000.0,22/05/2016,Boroondara
664,Balwyn North,1335000.0,22/05/2016,Boroondara
665,Balwyn North,1600000.0,22/08/2016,Boroondara
666,Balwyn North,1830000.0,22/08/2016,Boroondara
667,Balwyn North,1900000.0,22/08/2016,Boroondara
668,Balwyn North,1500000.0,23/04/2016,Boroondara
669,Balwyn North,735000.0,23/04/2016,Boroondara
670,Balwyn North,1040000.0,24/09/2016,Boroondara
671,Balwyn North,1520000.0,25/02/2017,Boroondara
672,Balwyn North,1250000.0,25/02/2017,Boroondara
673,Balwyn North,1900000.0,25/02/2017,Boroondara
674,Balwyn North,1875000.0,27/06/2016,Boroondara
675,Balwyn North,1530000.0,27/06/2016,Boroondara
676,Balwyn North,1700000.0,27/06/2016,Boroondara
677,Balwyn North,1238000.0,27/11/2016,Boroondara
678,Balwyn North,1320000.0,27/11/2016,Boroondara
679,Balwyn North,560000.0,27/11/2016,Boroondara
680,Balwyn North,1651000.0,27/11/2016,Boroondara
681,Balwyn North,1920000.0,27/11/2016,Boroondara
682,Balwyn North,1560000.0,27/11/2016,Boroondara
683,Balwyn North,1550000.0,28/05/2016,Boroondara
684,Balwyn North,1038000.0,28/05/2016,Boroondara
685,Balwyn North,1660000.0,28/05/2016,Boroondara
686,Balwyn North,1260000.0,28/05/2016,Boroondara
687,Balwyn North,2000000.0,28/08/2016,Boroondara
688,Balwyn North,2155000.0,28/08/2016,Boroondara
689,Balwyn North,1225000.0,28/08/2016,Boroondara
690,Balwyn North,2150000.0,28/08/2016,Boroondara
691,Balwyn North,1770000.0,28/08/2016,Boroondara
692,Balwyn North,691500.0,30/07/2016,Boroondara
693,Balwyn North,1836000.0,30/07/2016,Boroondara
694,Bentleigh,636000.0,3/09/2016,Glen Eira
695,Bentleigh,1275000.0,3/09/2016,Glen Eira
696,Bentleigh,875000.0,3/09/2016,Glen Eira
697,Bentleigh,895000.0,3/09/2016,Glen Eira
698,Bentleigh,1550000.0,3/12/2016,Glen Eira
699,Bentleigh,1420000.0,3/12/2016,Glen Eira
700,Bentleigh,1425000.0,3/12/2016,Glen Eira
701,Bentleigh,851000.0,3/12/2016,Glen Eira
702,Bentleigh,1222500.0,4/02/2016,Glen Eira
703,Bentleigh,1260000.0,4/03/2017,Glen Eira
704,Bentleigh,2700000.0,4/06/2016,Glen Eira
705,Bentleigh,900000.0,4/06/2016,Glen Eira
706,Bentleigh,1100000.0,4/06/2016,Glen Eira
707,Bentleigh,1005000.0,4/06/2016,Glen Eira
708,Bentleigh,1317500.0,4/06/2016,Glen Eira
709,Bentleigh,360000.0,6/08/2016,Glen Eira
710,Bentleigh,1435000.0,6/08/2016,Glen Eira
711,Bentleigh,1110000.0,6/08/2016,Glen Eira
712,Bentleigh,2435000.0,6/08/2016,Glen Eira
713,Bentleigh,1500000.0,7/05/2016,Glen Eira
714,Bentleigh,1300000.0,7/11/2016,Glen Eira
715,Bentleigh,855000.0,7/11/2016,Glen Eira
716,Bentleigh,1125000.0,8/10/2016,Glen Eira
717,Bentleigh,1135000.0,8/10/2016,Glen Eira
718,Bentleigh,867000.0,8/10/2016,Glen Eira
719,Bentleigh,1328000.0,10/09/2016,Glen Eira
720,Bentleigh,1340000.0,10/09/2016,Glen Eira
721,Bentleigh,1155000.0,10/09/2016,Glen Eira
722,Bentleigh,1275000.0,10/09/2016,Glen Eira
723,Bentleigh,770000.0,10/12/2016,Glen Eira
724,Bentleigh,855000.0,10/12/2016,Glen Eira
725,Bentleigh,1100000.0,10/12/2016,Glen Eira
726,Bentleigh,650000.0,10/12/2016,Glen Eira
727,Bentleigh,1815000.0,10/12/2016,Glen Eira
728,Bentleigh,2255000.0,10/12/2016,Glen Eira
729,Bentleigh,1470000.0,11/02/2017,Glen Eira
730,Bentleigh,420000.0,12/11/2016,Glen Eira
731,Bentleigh,855000.0,12/11/2016,Glen Eira
732,Bentleigh,1450000.0,12/11/2016,Glen Eira
733,Bentleigh,1200000.0,12/11/2016,Glen Eira
734,Bentleigh,1860000.0,12/11/2016,Glen Eira
735,Bentleigh,725000.0,13/08/2016,Glen Eira
736,Bentleigh,1293000.0,15/10/2016,Glen Eira
737,Bentleigh,1390000.0,15/10/2016,Glen Eira
738,Bentleigh,1400000.0,15/10/2016,Glen Eira
739,Bentleigh,1328000.0,15/10/2016,Glen Eira
740,Bentleigh,1247000.0,15/10/2016,Glen Eira
741,Bentleigh,1311000.0,15/10/2016,Glen Eira
742,Bentleigh,1100000.0,15/10/2016,Glen Eira
743,Bentleigh,1327500.0,16/04/2016,Glen Eira
744,Bentleigh,1560000.0,16/04/2016,Glen Eira
745,Bentleigh,1370000.0,16/07/2016,Glen Eira
746,Bentleigh,1100000.0,16/07/2016,Glen Eira
747,Bentleigh,1385000.0,16/07/2016,Glen Eira
748,Bentleigh,1275000.0,17/09/2016,Glen Eira
749,Bentleigh,1095000.0,17/09/2016,Glen Eira
750,Bentleigh,797500.0,17/09/2016,Glen Eira
751,Bentleigh,725000.0,18/03/2017,Glen Eira
752,Bentleigh,825000.0,18/03/2017,Glen Eira
753,Bentleigh,1235000.0,18/03/2017,Glen Eira
754,Bentleigh,1600000.0,18/06/2016,Glen Eira
755,Bentleigh,1165000.0,18/06/2016,Glen Eira
756,Bentleigh,1355000.0,18/06/2016,Glen Eira
757,Bentleigh,1910000.0,18/06/2016,Glen Eira
758,Bentleigh,1448000.0,19/11/2016,Glen Eira
759,Bentleigh,820000.0,19/11/2016,Glen Eira
760,Bentleigh,895000.0,22/05/2016,Glen Eira
761,Bentleigh,1041000.0,22/05/2016,Glen Eira
762,Bentleigh,1430000.0,22/08/2016,Glen Eira
763,Bentleigh,910000.0,22/08/2016,Glen Eira
764,Bentleigh,2520000.0,22/08/2016,Glen Eira
765,Bentleigh,1350000.0,24/09/2016,Glen Eira
766,Bentleigh,635000.0,24/09/2016,Glen Eira
767,Bentleigh,1280000.0,25/02/2017,Glen Eira
768,Bentleigh,1900000.0,25/02/2017,Glen Eira
769,Bentleigh,1230000.0,25/02/2017,Glen Eira
770,Bentleigh,1150000.0,25/02/2017,Glen Eira
771,Bentleigh,1650000.0,26/07/2016,Glen Eira
772,Bentleigh,670000.0,26/07/2016,Glen Eira
773,Bentleigh,680000.0,27/11/2016,Glen Eira
774,Bentleigh,1320000.0,27/11/2016,Glen Eira
775,Bentleigh,1380000.0,27/11/2016,Glen Eira
776,Bentleigh,1900000.0,27/11/2016,Glen Eira
777,Bentleigh,1535000.0,28/08/2016,Glen Eira
778,Bentleigh,1281000.0,28/08/2016,Glen Eira
779,Bentleigh,1096000.0,28/08/2016,Glen Eira
780,Bentleigh,1385000.0,28/08/2016,Glen Eira
781,Bentleigh,517500.0,28/08/2016,Glen Eira
782,Bentleigh,1245000.0,28/08/2016,Glen Eira
783,Bentleigh,503000.0,28/08/2016,Glen Eira
784,Bentleigh,2620000.0,28/08/2016,Glen Eira
785,Bentleigh,760000.0,30/07/2016,Glen Eira
786,Bentleigh,405000.0,30/07/2016,Glen Eira
787,Bentleigh East,1410000.0,3/09/2016,Glen Eira
788,Bentleigh East,760000.0,3/09/2016,Glen Eira
789,Bentleigh East,825000.0,3/09/2016,Glen Eira
790,Bentleigh East,746000.0,3/12/2016,Glen Eira
791,Bentleigh East,580000.0,3/12/2016,Glen Eira
792,Bentleigh East,1275000.0,3/12/2016,Glen Eira
793,Bentleigh East,1206000.0,3/12/2016,Glen Eira
794,Bentleigh East,1115000.0,4/03/2017,Glen Eira
795,Bentleigh East,1190000.0,4/03/2017,Glen Eira
796,Bentleigh East,1270000.0,4/03/2017,Glen Eira
797,Bentleigh East,1025000.0,4/03/2017,Glen Eira
798,Bentleigh East,740000.0,4/03/2017,Glen Eira
799,Bentleigh East,1960000.0,4/03/2017,Glen Eira
800,Bentleigh East,495000.0,4/06/2016,Glen Eira
801,Bentleigh East,570000.0,4/06/2016,Glen Eira
802,Bentleigh East,1220000.0,4/06/2016,Glen Eira
803,Bentleigh East,885000.0,4/06/2016,Glen Eira
804,Bentleigh East,830000.0,4/06/2016,Glen Eira
805,Bentleigh East,1137500.0,4/06/2016,Glen Eira
806,Bentleigh East,1100000.0,4/06/2016,Glen Eira
807,Bentleigh East,1040000.0,6/08/2016,Glen Eira
808,Bentleigh East,1210000.0,6/08/2016,Glen Eira
809,Bentleigh East,1160000.0,6/08/2016,Glen Eira
810,Bentleigh East,1215000.0,7/05/2016,Glen Eira
811,Bentleigh East,1200000.0,7/05/2016,Glen Eira
812,Bentleigh East,1050000.0,7/05/2016,Glen Eira
813,Bentleigh East,950000.0,7/05/2016,Glen Eira
814,Bentleigh East,380000.0,7/05/2016,Glen Eira
815,Bentleigh East,689000.0,7/05/2016,Glen Eira
816,Bentleigh East,1400000.0,7/05/2016,Glen Eira
817,Bentleigh East,965000.0,7/05/2016,Glen Eira
818,Bentleigh East,1338000.0,7/05/2016,Glen Eira
819,Bentleigh East,800000.0,7/05/2016,Glen Eira
820,Bentleigh East,651000.0,7/05/2016,Glen Eira
821,Bentleigh East,920000.0,7/05/2016,Glen Eira
822,Bentleigh East,1390000.0,7/05/2016,Glen Eira
823,Bentleigh East,495000.0,8/10/2016,Glen Eira
824,Bentleigh East,370000.0,8/10/2016,Glen Eira
825,Bentleigh East,1100000.0,8/10/2016,Glen Eira
826,Bentleigh East,1100000.0,8/10/2016,Glen Eira
827,Bentleigh East,1355000.0,8/10/2016,Glen Eira
828,Bentleigh East,1206000.0,8/10/2016,Glen Eira
829,Bentleigh East,486500.0,8/10/2016,Glen Eira
830,Bentleigh East,1010000.0,10/09/2016,Glen Eira
831,Bentleigh East,899000.0,10/09/2016,Glen Eira
832,Bentleigh East,1415000.0,10/09/2016,Glen Eira
833,Bentleigh East,1185000.0,10/12/2016,Glen Eira
834,Bentleigh East,1060000.0,10/12/2016,Glen Eira
835,Bentleigh East,716000.0,10/12/2016,Glen Eira
836,Bentleigh East,1550000.0,10/12/2016,Glen Eira
837,Bentleigh East,840000.0,10/12/2016,Glen Eira
838,Bentleigh East,1110000.0,10/12/2016,Glen Eira
839,Bentleigh East,1106000.0,10/12/2016,Glen Eira
840,Bentleigh East,845000.0,12/11/2016,Glen Eira
841,Bentleigh East,860000.0,12/11/2016,Glen Eira
842,Bentleigh East,1208000.0,12/11/2016,Glen Eira
843,Bentleigh East,921000.0,12/11/2016,Glen Eira
844,Bentleigh East,1165000.0,12/11/2016,Glen Eira
845,Bentleigh East,1270000.0,12/11/2016,Glen Eira
846,Bentleigh East,742500.0,12/11/2016,Glen Eira
847,Bentleigh East,920000.0,12/11/2016,Glen Eira
848,Bentleigh East,1307000.0,13/08/2016,Glen Eira
849,Bentleigh East,1010000.0,13/08/2016,Glen Eira
850,Bentleigh East,702000.0,13/08/2016,Glen Eira
851,Bentleigh East,813000.0,13/08/2016,Glen Eira
852,Bentleigh East,805000.0,14/05/2016,Glen Eira
853,Bentleigh East,880000.0,14/05/2016,Glen Eira
854,Bentleigh East,1100000.0,14/05/2016,Glen Eira
855,Bentleigh East,1085000.0,15/10/2016,Glen Eira
856,Bentleigh East,920000.0,16/04/2016,Glen Eira
857,Bentleigh East,1050000.0,16/04/2016,Glen Eira
858,Bentleigh East,1560000.0,16/04/2016,Glen Eira
859,Bentleigh East,800000.0,16/04/2016,Glen Eira
860,Bentleigh East,722000.0,16/04/2016,Glen Eira
861,Bentleigh East,930000.0,16/04/2016,Glen Eira
862,Bentleigh East,921000.0,16/04/2016,Glen Eira
863,Bentleigh East,1035000.0,16/04/2016,Glen Eira
864,Bentleigh East,720000.0,16/07/2016,Glen Eira
865,Bentleigh East,1185000.0,16/07/2016,Glen Eira
866,Bentleigh East,1352000.0,16/07/2016,Glen Eira
867,Bentleigh East,1005000.0,16/07/2016,Glen Eira
868,Bentleigh East,761000.0,16/07/2016,Glen Eira
869,Bentleigh East,1600000.0,16/07/2016,Glen Eira
870,Bentleigh East,1200000.0,17/09/2016,Glen Eira
871,Bentleigh East,780000.0,17/09/2016,Glen Eira
872,Bentleigh East,1250000.0,17/09/2016,Glen Eira
873,Bentleigh East,750000.0,17/09/2016,Glen Eira
874,Bentleigh East,1300000.0,17/09/2016,Glen Eira
875,Bentleigh East,1475000.0,17/09/2016,Glen Eira
876,Bentleigh East,1110000.0,17/09/2016,Glen Eira
877,Bentleigh East,835000.0,17/09/2016,Glen Eira
878,Bentleigh East,1690000.0,17/09/2016,Glen Eira
879,Bentleigh East,791000.0,17/09/2016,Glen Eira
880,Bentleigh East,900000.0,17/09/2016,Glen Eira
881,Bentleigh East,1189000.0,17/09/2016,Glen Eira
882,Bentleigh East,825000.0,17/09/2016,Glen Eira
883,Bentleigh East,1030000.0,18/03/2017,Glen Eira
884,Bentleigh East,970000.0,18/03/2017,Glen Eira
885,Bentleigh East,930000.0,18/03/2017,Glen Eira
886,Bentleigh East,1510000.0,18/03/2017,Glen Eira
887,Bentleigh East,1240000.0,18/03/2017,Glen Eira
888,Bentleigh East,823000.0,18/03/2017,Glen Eira
889,Bentleigh East,1310000.0,18/03/2017,Glen Eira
890,Bentleigh East,1475000.0,18/03/2017,Glen Eira
891,Bentleigh East,950000.0,18/03/2017,Glen Eira
892,Bentleigh East,1045000.0,18/06/2016,Glen Eira
893,Bentleigh East,750000.0,18/06/2016,Glen Eira
894,Bentleigh East,800000.0,18/06/2016,Glen Eira
895,Bentleigh East,655000.0,18/06/2016,Glen Eira
896,Bentleigh East,1550000.0,18/06/2016,Glen Eira
897,Bentleigh East,835000.0,18/06/2016,Glen Eira
898,Bentleigh East,1140000.0,18/06/2016,Glen Eira
899,Bentleigh East,1120000.0,18/06/2016,Glen Eira
900,Bentleigh East,1465000.0,18/06/2016,Glen Eira
901,Bentleigh East,910000.0,18/06/2016,Glen Eira
902,Bentleigh East,920000.0,18/06/2016,Glen Eira
903,Bentleigh East,935000.0,19/11/2016,Glen Eira
904,Bentleigh East,977000.0,19/11/2016,Glen Eira
905,Bentleigh East,1352000.0,19/11/2016,Glen Eira
906,Bentleigh East,1115000.0,19/11/2016,Glen Eira
907,Bentleigh East,780000.0,22/05/2016,Glen Eira
908,Bentleigh East,1115000.0,22/05/2016,Glen Eira
909,Bentleigh East,1197000.0,22/05/2016,Glen Eira
910,Bentleigh East,485000.0,22/05/2016,Glen Eira
911,Bentleigh East,810000.0,22/05/2016,Glen Eira
912,Bentleigh East,1365000.0,22/05/2016,Glen Eira
913,Bentleigh East,700000.0,22/05/2016,Glen Eira
914,Bentleigh East,1698888.0,22/08/2016,Glen Eira
915,Bentleigh East,1150000.0,22/08/2016,Glen Eira
916,Bentleigh East,340000.0,22/08/2016,Glen Eira
917,Bentleigh East,1000000.0,24/09/2016,Glen Eira
918,Bentleigh East,965000.0,24/09/2016,Glen Eira
919,Bentleigh East,870000.0,24/09/2016,Glen Eira
920,Bentleigh East,1405000.0,24/09/2016,Glen Eira
921,Bentleigh East,1161000.0,24/09/2016,Glen Eira
922,Bentleigh East,1266000.0,24/09/2016,Glen Eira
923,Bentleigh East,700000.0,24/09/2016,Glen Eira
924,Bentleigh East,1325000.0,25/02/2017,Glen Eira
925,Bentleigh East,770000.0,25/02/2017,Glen Eira
926,Bentleigh East,1110000.0,25/02/2017,Glen Eira
927,Bentleigh East,380000.0,25/02/2017,Glen Eira
928,Bentleigh East,1175000.0,25/02/2017,Glen Eira
929,Bentleigh East,1200000.0,25/02/2017,Glen Eira
930,Bentleigh East,1370000.0,25/02/2017,Glen Eira
931,Bentleigh East,1433500.0,25/02/2017,Glen Eira
932,Bentleigh East,1630000.0,25/02/2017,Glen Eira
933,Bentleigh East,1360000.0,25/02/2017,Glen Eira
934,Bentleigh East,900000.0,26/07/2016,Glen Eira
935,Bentleigh East,860000.0,26/07/2016,Glen Eira
936,Bentleigh East,772500.0,27/06/2016,Glen Eira
937,Bentleigh East,1001000.0,27/06/2016,Glen Eira
938,Bentleigh East,715000.0,27/06/2016,Glen Eira
939,Bentleigh East,801000.0,27/06/2016,Glen Eira
940,Bentleigh East,882000.0,27/06/2016,Glen Eira
941,Bentleigh East,1180000.0,27/06/2016,Glen Eira
942,Bentleigh East,840000.0,27/11/2016,Glen Eira
943,Bentleigh East,710000.0,27/11/2016,Glen Eira
944,Bentleigh East,1040000.0,27/11/2016,Glen Eira
945,Bentleigh East,1550000.0,27/11/2016,Glen Eira
946,Bentleigh East,930000.0,27/11/2016,Glen Eira
947,Bentleigh East,790000.0,27/11/2016,Glen Eira
948,Bentleigh East,1040000.0,27/11/2016,Glen Eira
949,Bentleigh East,1020000.0,27/11/2016,Glen Eira
950,Bentleigh East,670000.0,27/11/2016,Glen Eira
951,Bentleigh East,800000.0,28/05/2016,Glen Eira
952,Bentleigh East,1120000.0,28/05/2016,Glen Eira
953,Bentleigh East,970000.0,28/05/2016,Glen Eira
954,Bentleigh East,787500.0,28/05/2016,Glen Eira
955,Bentleigh East,950000.0,28/05/2016,Glen Eira
956,Bentleigh East,886000.0,28/05/2016,Glen Eira
957,Bentleigh East,780000.0,28/08/2016,Glen Eira
958,Bentleigh East,1015000.0,28/08/2016,Glen Eira
959,Bentleigh East,830000.0,28/08/2016,Glen Eira
